OrderId,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount(%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ODR1626,29-10-2024,31-10-2024,CUST735,Wendy Anderson,Consumer,PROD1558,Study Table,Furniture,East,New Mexico,Alexisstad,5,4337,0,21685,16826.9,4858.1,Credit Card,Returned,Watson-Myers,williambrandt@calhoun.biz,2,Yes,25
ODR1627,18-08-2025,23-08-2025,CUST953,Ronald Stewart,Corporate,PROD7895,File Folder,Office Supplies,North,South Dakota,Peggyshire,5,1812,15,7701,6056.26,1644.74,UPI,Delivered,"Howard, Ward and Hunt",iowens@rogers.com,14,No,0
ODR1628,18-10-2025,23-10-2025,CUST193,Wendy Byrd,Consumer,PROD4483,Stapler,Office Supplies,West,Illinois,Hallborough,7,3109,10,19586.7,16040.32,3546.38,UPI,Delivered,"Griffin, Mcgee and Mann",tjones@phillips-barron.com,15,No,0
ODR1629,22-09-2024,24-09-2024,CUST709,Susan Lamb,Home Office,PROD6400,Bookshelf,Furniture,East,Ohio,Lake Anthony,10,4249,15,36116.5,28538.57,7577.93,Net Banking,Returned,"Hammond, Morgan and Greene",jodimurphy@aguirre.com,20,No,0
ODR1630,13-06-2024,14-06-2024,CUST961,Amy Spears,Consumer,PROD4519,Mouse,Electronics,South,Missouri,Port Cindy,3,1075,15,2741.25,2058.35,682.9,Credit Card,Returned,"Gomez, Stone and Davis",jonesjonathon@dunn.com,3,Yes,45
ODR1631,03-11-2024,06-11-2024,CUST209,John Frazier,Home Office,PROD2828,Dining Table,Furniture,South,Delaware,Lake Karen,3,4145,20,9948,8918.89,1029.11,UPI,Cancelled,Hubbard-Mooney,carterstephanie@larson-hurley.com,46,No,0
ODR1632,07-07-2025,12-07-2025,CUST613,Angela Goodman,Corporate,PROD2609,Rice Bag,Grocery,West,Iowa,East Austinstad,5,3714,5,17641.5,12683.24,4958.26,UPI,Cancelled,Nunez Ltd,jorge42@avila-molina.info,10,No,0
ODR1633,16-03-2024,18-03-2024,CUST946,Christine Snow,Home Office,PROD7521,Stapler,Office Supplies,East,North Dakota,North Robertchester,5,4568,5,21698,13430.32,8267.68,Net Banking,Cancelled,Williams-Harrington,jillmartinez@cooper.com,33,No,0
ODR1634,24-07-2024,26-07-2024,CUST809,Cassie Wallace,Home Office,PROD8774,Laptop,Electronics,North,Ohio,Boydstad,5,3734,5,17736.5,13703.87,4032.63,Net Banking,Delivered,"Peterson, Anderson and Wright",martinstephanie@nelson-hernandez.com,18,No,0
ODR1635,03-11-2024,10-11-2024,CUST913,Jasmine Duran,Corporate,PROD9668,Keyboard,Electronics,East,Alabama,Markton,7,4943,0,34601,25559.99,9041.01,Cash,Delivered,Hernandez Group,csmith@proctor.org,26,No,0
ODR1636,20-10-2024,22-10-2024,CUST330,Sara Weaver,Corporate,PROD3354,Sofa,Furniture,West,Michigan,Lake Coryland,2,725,0,1450,1164.2,285.8,Credit Card,Cancelled,"Jackson, Rosales and Andrews",scott79@hunter.com,5,Yes,24
ODR1637,16-06-2025,23-06-2025,CUST288,Barbara Cortez MD,Consumer,PROD1188,Calculator,Office Supplies,South,North Carolina,Lake Jamesland,1,758,10,682.2,477.82,204.38,UPI,Returned,Reed Inc,eblackwell@spencer-howell.com,8,Yes,34
ODR1638,08-02-2025,11-02-2025,CUST399,Daniel Vazquez,Corporate,PROD6003,File Folder,Office Supplies,South,North Dakota,East Lisa,9,547,0,4923,4420.68,502.32,Net Banking,Pending,Bailey-Fitzgerald,wardalexis@ewing.com,1,Yes,37
ODR1639,20-08-2025,25-08-2025,CUST661,Kelsey Rubio,Corporate,PROD7552,Stapler,Office Supplies,East,New Jersey,Lake Michael,9,2603,10,21084.3,18578.98,2505.32,Credit Card,Delivered,Osborn Inc,james84@glenn.info,3,Yes,31
ODR1640,08-06-2025,12-06-2025,CUST560,Beth Rodgers,Consumer,PROD1316,Monitor,Electronics,South,Rhode Island,North Joyce,9,3217,15,24610.05,17337.71,7272.34,Cash,Pending,Brewer PLC,jerrywilliams@conley.biz,43,No,0
ODR1641,29-11-2024,05-12-2024,CUST494,Randy Brown,Consumer,PROD3835,Sugar,Grocery,East,New Jersey,Lake Brittany,7,3971,20,22237.6,18971.89,3265.71,Net Banking,Cancelled,Duke-Young,moorerobert@rodriguez-anderson.com,45,No,0
ODR1642,14-12-2024,15-12-2024,CUST796,Pamela Walter,Home Office,PROD2035,Notebook,Office Supplies,West,Michigan,New Keithtown,6,3336,5,19015.2,11920.58,7094.62,Net Banking,Pending,"Woods, Palmer and Brady",taylortyler@strickland.com,46,No,0
ODR1643,08-03-2024,09-03-2024,CUST991,Daniel Wallace,Consumer,PROD4738,File Folder,Office Supplies,West,Connecticut,Zamorastad,9,2080,20,14976,9640.78,5335.22,Cash,Pending,"Rodriguez, Forbes and Roth",kevin40@lucas-rodriguez.com,20,No,0
ODR1644,08-07-2024,11-07-2024,CUST408,Renee Thompson,Corporate,PROD6090,Stapler,Office Supplies,North,Kentucky,Lewisland,10,1073,0,10730,8168.19,2561.81,UPI,Returned,"Olson, Evans and Frey",lindsey13@castro.com,6,Yes,21
ODR1645,12-09-2025,13-09-2025,CUST393,William Wilson,Consumer,PROD9922,Headphones,Electronics,East,North Dakota,Simpsonborough,3,4448,20,10675.2,6812.45,3862.75,Cash,Pending,"Garcia, Johnson and Montgomery",ygarcia@douglas-johnson.biz,13,No,0
ODR1646,03-02-2026,04-02-2026,CUST673,Cassandra Flores,Corporate,PROD8676,Stapler,Office Supplies,North,West Virginia,Markview,4,3593,20,11497.6,8061.61,3435.99,Cash,Delivered,Parks-Hendrix,taylorfrank@baldwin.biz,42,No,0
ODR1647,15-01-2026,18-01-2026,CUST866,Veronica Clarke,Home Office,PROD4233,Cooking Oil,Grocery,West,New Mexico,Barrettfort,3,873,5,2488.05,1931.72,556.33,Net Banking,Cancelled,"Lee, Morgan and Adams",daniel70@brown-bennett.com,36,No,0
ODR1648,18-01-2026,20-01-2026,CUST373,Jessica Ferguson,Consumer,PROD1726,Calculator,Office Supplies,East,Texas,Mckenzieborough,9,2048,20,14745.6,12481.8,2263.8,UPI,Returned,White Inc,ewalker@gibbs.com,14,No,0
ODR1649,04-06-2025,05-06-2025,CUST539,Daniel Curtis,Corporate,PROD1462,Rice Bag,Grocery,South,Pennsylvania,Alvaradohaven,2,3682,5,6995.8,6252.74,743.06,Cash,Cancelled,Allen-Hutchinson,ilee@reyes.net,47,No,0
ODR1650,04-08-2024,08-08-2024,CUST203,Ashley Casey,Home Office,PROD5489,Juice Pack,Grocery,North,Virginia,North Collin,8,3562,10,25646.4,17112.35,8534.05,Credit Card,Cancelled,Hampton-Jones,aaronnelson@barton.org,10,No,0
ODR1651,29-05-2025,04-06-2025,CUST249,Crystal Sweeney,Consumer,PROD7668,Keyboard,Electronics,East,Kansas,Ryanbury,10,1095,15,9307.5,6160.08,3147.42,Net Banking,Returned,"Hanna, Vargas and Booth",millerjacqueline@roberts.org,20,No,0
ODR1652,14-09-2024,15-09-2024,CUST551,Brendan Johnson,Corporate,PROD5962,File Folder,Office Supplies,South,Vermont,Jamesborough,2,3220,10,5796,4839.05,956.95,Cash,Cancelled,Curtis-Gill,elizabeth35@brewer.biz,13,No,0
ODR1653,16-02-2025,20-02-2025,CUST729,Cassandra Parker,Corporate,PROD9304,Monitor,Electronics,North,Virginia,Laurenchester,3,1808,5,5152.8,4265.07,887.73,UPI,Returned,"Aguilar, Washington and White",jeremiahcoleman@becker.com,48,No,0
ODR1654,03-02-2026,08-02-2026,CUST723,Michelle Butler,Consumer,PROD7027,Headphones,Electronics,West,Nevada,Port Timothy,2,2276,0,4552,3885.23,666.77,Credit Card,Pending,"Barry, Perez and Wang",zhickman@obrien.com,46,No,0
ODR1655,03-06-2024,09-06-2024,CUST795,Kimberly Estrada,Corporate,PROD6548,Sugar,Grocery,South,Wisconsin,Lambland,4,607,5,2306.6,1646.64,659.96,Credit Card,Delivered,"Elliott, White and Griffith",rivasbrittany@curry-dunn.org,31,No,0
ODR1656,24-08-2025,28-08-2025,CUST428,Mary Roberson,Consumer,PROD3924,Keyboard,Electronics,North,Texas,New Gilbert,4,4618,0,18472,12770.53,5701.47,Net Banking,Returned,"Lyons, Daniel and Meyer",olivia82@randall-daugherty.com,9,Yes,22
ODR1657,05-06-2024,08-06-2024,CUST775,Mark Martin,Corporate,PROD9378,Headphones,Electronics,West,Idaho,Stoneland,5,4434,10,19953,15557.97,4395.03,UPI,Returned,Perez-Farley,lsimpson@shelton.com,3,Yes,20
ODR1658,04-08-2025,11-08-2025,CUST420,Angela Davis MD,Consumer,PROD1171,Sugar,Grocery,West,Utah,Lake Alexa,10,1869,5,17755.5,14931,2824.5,UPI,Cancelled,"Brown, Turner and Hamilton",aleclang@adkins-ayers.com,0,Yes,33
ODR1659,08-03-2025,14-03-2025,CUST817,Julie Zavala,Home Office,PROD5015,Juice Pack,Grocery,East,Utah,East Desireemouth,3,232,10,626.4,464.21,162.19,UPI,Delivered,"Matthews, Garcia and Wong",kathleen16@mitchell.net,49,No,0
ODR1660,14-01-2025,17-01-2025,CUST965,Jessica Vasquez,Consumer,PROD4077,Dining Table,Furniture,East,Massachusetts,West Brentborough,2,1453,0,2906,1830.22,1075.78,UPI,Delivered,Gonzalez LLC,thomasrollins@smith.biz,22,No,0
ODR1661,03-06-2024,09-06-2024,CUST341,Ann Walker,Corporate,PROD4062,Dining Table,Furniture,West,West Virginia,South Rickyshire,4,2741,10,9867.6,5940.57,3927.03,Cash,Cancelled,Payne-Armstrong,dianegomez@mathews-white.org,9,Yes,34
ODR1662,20-01-2025,27-01-2025,CUST911,Tracey Olson,Home Office,PROD8107,Office Chair,Furniture,East,Nevada,Sarahshire,1,2752,15,2339.2,1518.27,820.93,Credit Card,Pending,Greer-Leonard,glen15@clements.com,8,Yes,44
ODR1663,21-02-2025,26-02-2025,CUST950,Stephanie Turner,Home Office,PROD5570,Cooking Oil,Grocery,East,Ohio,South Travis,3,2585,10,6979.5,5952.45,1027.05,Cash,Cancelled,Vaughn Inc,samanthapeters@walker-barrera.com,4,Yes,21
ODR1664,02-06-2025,05-06-2025,CUST679,Denise James,Consumer,PROD1758,Calculator,Office Supplies,East,New Hampshire,Warrenville,10,1579,5,15000.5,13216.55,1783.95,Cash,Cancelled,Martin Group,benjaminwarren@morgan.org,38,No,0
ODR1665,21-12-2024,27-12-2024,CUST212,Lisa Scott,Consumer,PROD3704,Study Table,Furniture,East,New York,Rodriguezview,4,4132,5,15701.6,10692.61,5008.99,Cash,Cancelled,Massey LLC,leechristopher@gomez.info,38,No,0
ODR1666,17-06-2025,19-06-2025,CUST863,Clifford Green,Consumer,PROD6207,Bookshelf,Furniture,North,Oregon,North Gregoryville,1,2307,10,2076.3,1347.46,728.84,UPI,Delivered,Floyd and Sons,juliebennett@newton.net,13,No,0
ODR1667,26-03-2024,01-04-2024,CUST401,Elizabeth Stevens,Home Office,PROD6527,Laptop,Electronics,South,Utah,New April,7,2177,20,12191.2,10741.16,1450.04,Net Banking,Delivered,Clark-Santiago,sherijarvis@sloan.com,34,No,0
ODR1668,24-02-2024,27-02-2024,CUST152,Johnny Lopez,Home Office,PROD1886,Stapler,Office Supplies,West,Louisiana,New Ryanview,7,2898,5,19271.7,16429.09,2842.61,UPI,Cancelled,Guzman-Wilson,watsonstacey@simon.net,32,No,0
ODR1669,14-11-2024,20-11-2024,CUST732,Stephen Barajas,Consumer,PROD6038,Calculator,Office Supplies,West,Hawaii,South Cameronton,3,3128,0,9384,7207.49,2176.51,Cash,Returned,Delgado LLC,estessamantha@young.com,10,No,0
ODR1670,18-08-2025,21-08-2025,CUST707,Timothy Durham,Corporate,PROD5288,Laptop,Electronics,East,Rhode Island,Port John,9,2474,0,22266,18751.83,3514.17,UPI,Pending,"Carroll, Moore and Harris",ivalentine@booker.info,29,No,0
ODR1671,31-05-2025,07-06-2025,CUST799,Rebecca Jones,Consumer,PROD3882,Notebook,Office Supplies,East,Utah,Port Brianside,9,4977,10,40313.7,29106.86,11206.84,Net Banking,Cancelled,"Michael, Morse and Sexton",clinton61@sanders.com,1,Yes,45
ODR1672,24-12-2025,28-12-2025,CUST643,Crystal Mcmillan,Home Office,PROD2294,Cooking Oil,Grocery,South,Florida,West Theresaside,7,614,0,4298,3548.53,749.47,Cash,Pending,"Wilson, Johnson and Cox",ufisher@smith.info,21,No,0
ODR1673,05-05-2025,07-05-2025,CUST502,Robin Williams,Corporate,PROD8827,File Folder,Office Supplies,East,Mississippi,East Samanthafurt,7,2701,10,17016.3,13096.97,3919.33,UPI,Pending,Lopez Inc,paularnold@strong.net,31,No,0
ODR1674,12-12-2024,16-12-2024,CUST228,Ariel Tate,Corporate,PROD6498,Office Chair,Furniture,East,Alaska,West Terryfort,3,3306,0,9918,7099.31,2818.69,Credit Card,Cancelled,Russell LLC,becky51@sullivan.org,3,Yes,22
ODR1675,24-01-2026,27-01-2026,CUST860,Jennifer Morales,Corporate,PROD7380,Sofa,Furniture,West,North Carolina,North Brianatown,7,2792,15,16612.4,11229.04,5383.36,Cash,Delivered,Martin LLC,ffuller@white.com,41,No,0
ODR1676,11-10-2024,18-10-2024,CUST817,Michael Fritz,Consumer,PROD8010,Sugar,Grocery,North,Connecticut,South Cynthiafurt,4,4906,5,18642.8,11571.22,7071.58,Cash,Delivered,Henson Inc,jross@perez.net,49,No,0
ODR1677,22-01-2025,29-01-2025,CUST421,Stephanie Rios,Corporate,PROD7728,Pen,Office Supplies,South,Hawaii,East Morganborough,10,4447,10,40023,31404.06,8618.94,Net Banking,Cancelled,Fuentes-Shaffer,brianrodgers@esparza.com,14,No,0
ODR1678,24-05-2024,31-05-2024,CUST820,Alicia Walker,Corporate,PROD9186,Keyboard,Electronics,East,Kansas,South Kellybury,6,3461,15,17651.1,14255.38,3395.72,Cash,Cancelled,Schmitt-Ramos,thomaswoods@king-chase.com,45,No,0
ODR1679,07-12-2025,10-12-2025,CUST586,Patrick Carter,Consumer,PROD6359,Monitor,Electronics,North,Maine,Port Candicechester,4,739,0,2956,2156.59,799.41,Credit Card,Cancelled,"Perkins, Moore and Robinson",christophersingleton@martinez.net,6,Yes,41
ODR1680,27-08-2025,29-08-2025,CUST542,Mrs. Kelsey Mason MD,Home Office,PROD1478,Stapler,Office Supplies,East,Maine,East Michael,4,3299,0,13196,10958.63,2237.37,UPI,Cancelled,Ward PLC,darrellfuller@brown.biz,48,No,0
ODR1681,24-12-2025,29-12-2025,CUST687,Matthew Murphy,Corporate,PROD7476,Headphones,Electronics,South,Vermont,Lake Jeffreyfurt,3,4310,20,10344,8892.69,1451.31,UPI,Cancelled,Reeves-Hunter,shannon92@martin-potter.com,8,Yes,35
ODR1682,10-09-2024,13-09-2024,CUST446,Heather Murray,Consumer,PROD1692,Stapler,Office Supplies,North,Tennessee,Kimberlyton,9,1257,10,10181.7,7841.82,2339.88,Net Banking,Delivered,Peterson-Matthews,james96@martinez.com,26,No,0
ODR1683,01-12-2025,07-12-2025,CUST495,Dylan Palmer,Consumer,PROD9374,Bookshelf,Furniture,South,West Virginia,West Deborah,8,2097,5,15937.2,12305.97,3631.23,UPI,Pending,Dudley LLC,lking@lowe-garcia.com,7,Yes,46
ODR1684,09-03-2025,15-03-2025,CUST689,Jasmine Osborne,Corporate,PROD2595,Monitor,Electronics,East,West Virginia,Douglastown,9,4032,5,34473.6,23760.49,10713.11,UPI,Delivered,Gardner PLC,tchristensen@webster.com,29,No,0
ODR1685,21-08-2024,26-08-2024,CUST842,Alexis Johnson,Corporate,PROD6216,Headphones,Electronics,West,South Carolina,Hannahborough,2,1933,5,3672.7,2385.89,1286.81,UPI,Pending,Sanders-Cooper,crystalkline@morris.com,43,No,0
ODR1686,29-01-2026,31-01-2026,CUST689,Allison Garcia,Consumer,PROD5103,Snacks,Grocery,North,New Hampshire,Manningtown,5,4064,15,17272,14997.04,2274.96,Net Banking,Cancelled,Roberts-Fleming,uwilliams@evans.com,39,No,0
ODR1687,13-08-2025,18-08-2025,CUST283,Crystal Williams DVM,Corporate,PROD5765,Monitor,Electronics,East,Wisconsin,Lake Crystal,2,4611,0,9222,6313.85,2908.15,UPI,Cancelled,Porter Inc,courtneyclark@maxwell-wood.com,16,No,0
ODR1688,17-07-2025,18-07-2025,CUST567,Tina Turner,Consumer,PROD7575,Office Chair,Furniture,North,Delaware,Lake Zacharymouth,8,2785,15,18938,13049.2,5888.8,Credit Card,Returned,Smith Inc,pittmanlinda@allen.com,5,Yes,38
ODR1689,14-02-2026,18-02-2026,CUST611,Jennifer Brown,Consumer,PROD8533,Rice Bag,Grocery,East,Colorado,New Carl,8,3486,10,25099.2,20251.93,4847.27,UPI,Pending,"Carlson, Mathews and Maldonado",jason74@ford-smith.org,9,Yes,34
ODR1690,31-03-2025,01-04-2025,CUST967,Julie Stone,Corporate,PROD7678,Snacks,Grocery,West,Tennessee,Lake Leslieport,2,677,5,1286.3,824.22,462.08,Cash,Cancelled,"Bryant, Durham and Price",nancy73@ray-nicholson.com,28,No,0
ODR1691,27-11-2024,28-11-2024,CUST118,Melvin Barton,Consumer,PROD7187,File Folder,Office Supplies,North,Idaho,Jordanfort,3,4951,15,12625.05,8341.41,4283.64,Credit Card,Returned,Gallegos-Wilson,susancobb@smith.com,40,No,0
ODR1692,18-08-2025,25-08-2025,CUST944,Lee Little,Consumer,PROD2177,Study Table,Furniture,East,Illinois,Port Joe,9,2324,20,16732.8,11774.47,4958.33,UPI,Delivered,Ford LLC,amber17@bradley.info,9,Yes,49
ODR1693,27-08-2024,29-08-2024,CUST958,Brenda Thomas,Corporate,PROD2175,Dining Table,Furniture,South,Hawaii,New Janetport,9,4038,10,32707.8,29102.49,3605.31,Credit Card,Delivered,Jensen PLC,gfleming@murphy.com,30,No,0
ODR1694,20-07-2025,27-07-2025,CUST555,Madison Jackson,Consumer,PROD6107,Cooking Oil,Grocery,East,Wyoming,Lake Miguelfurt,6,1916,0,11496,9440.7,2055.3,Cash,Returned,"Drake, Sanchez and Gregory",knoxjoshua@burgess-james.com,0,Yes,36
ODR1695,28-07-2025,02-08-2025,CUST401,Leah Reyes,Corporate,PROD9086,Mouse,Electronics,North,Massachusetts,Jenniferside,2,414,0,828,674.97,153.03,Credit Card,Pending,Acevedo Ltd,jacobshelton@delgado.com,1,Yes,30
ODR1696,24-04-2025,30-04-2025,CUST980,Monica Hoover,Consumer,PROD1633,Sofa,Furniture,East,Arizona,Randallmouth,9,2106,5,18006.3,12541.59,5464.71,Cash,Cancelled,"Aguilar, Savage and Nelson",fernandolewis@fowler-price.com,16,No,0
ODR1697,17-10-2025,22-10-2025,CUST553,Jessica Patterson,Home Office,PROD9742,Rice Bag,Grocery,South,New Hampshire,West Brandonland,8,2161,5,16423.6,12336.92,4086.68,Net Banking,Cancelled,"Gross, Elliott and Miller",stevensstephen@johnson-carter.net,30,No,0
ODR1698,24-10-2024,28-10-2024,CUST569,Stephanie Ruiz,Home Office,PROD9927,Calculator,Office Supplies,South,California,Port Frankburgh,6,3591,0,21546,14336.53,7209.47,Cash,Delivered,"Cowan, Munoz and Leonard",rodgerskelly@cisneros.biz,23,No,0
ODR1699,18-10-2024,21-10-2024,CUST295,Amy Mason,Home Office,PROD3619,Sugar,Grocery,East,Oklahoma,Brandonburgh,10,1648,5,15656,12187.09,3468.91,UPI,Returned,Hill LLC,tamara88@decker-keller.org,49,No,0
ODR1700,15-02-2024,18-02-2024,CUST191,Chase Smith,Consumer,PROD4807,Sofa,Furniture,East,Georgia,North Tina,9,3749,15,28679.85,24367.3,4312.55,UPI,Delivered,Price-Brooks,croberts@alvarez.com,26,No,0
ODR1701,01-03-2024,05-03-2024,CUST244,Linda Davila,Home Office,PROD6793,Laptop,Electronics,North,Kansas,South Danielbury,5,1911,20,7644,6181.6,1462.4,Cash,Pending,Cunningham and Sons,xpreston@johnson.com,15,No,0
ODR1702,25-10-2025,29-10-2025,CUST669,Terry Lowe,Home Office,PROD4304,Headphones,Electronics,South,Vermont,North Keith,8,350,0,2800,1734.98,1065.02,UPI,Delivered,Rocha-Stephens,steven47@phelps.com,7,Yes,46
ODR1703,19-05-2025,25-05-2025,CUST704,Christine Davies,Home Office,PROD9412,Pen,Office Supplies,North,Pennsylvania,West Brianmouth,7,2588,10,16304.4,11049.56,5254.84,UPI,Pending,Anderson-Smith,jordanherring@carson.biz,28,No,0
ODR1704,14-06-2024,16-06-2024,CUST285,Tamara Greene,Consumer,PROD9124,Headphones,Electronics,North,Arizona,Rogersborough,2,475,5,902.5,797.25,105.25,UPI,Pending,Larsen-Dickerson,justin95@jones.com,39,No,0
ODR1705,16-08-2024,23-08-2024,CUST426,Andrea Black,Home Office,PROD9405,Pen,Office Supplies,South,Texas,New Meganside,4,4398,10,15832.8,11074.92,4757.88,UPI,Returned,Mendoza-Wilkerson,gonzaleslaura@robinson.info,10,No,0
ODR1706,04-04-2024,06-04-2024,CUST642,Jennifer Brandt,Home Office,PROD9329,Juice Pack,Grocery,South,Connecticut,Jeremyfurt,5,1944,5,9234,7656.29,1577.71,Credit Card,Delivered,"Avery, Roberts and Strickland",lyonselizabeth@simpson.net,4,Yes,26
ODR1707,15-02-2024,22-02-2024,CUST559,Dale Little,Home Office,PROD7695,Keyboard,Electronics,West,Virginia,East Veronicaview,1,4615,5,4384.25,3791.68,592.57,UPI,Returned,Bauer-Lawrence,donna74@bailey.info,20,No,0
ODR1708,01-08-2024,07-08-2024,CUST950,Savannah Hickman,Consumer,PROD4606,Stapler,Office Supplies,East,South Carolina,Thomasville,1,3489,15,2965.65,2471.32,494.33,Cash,Pending,"Stein, Johnson and Wallace",kennethwalters@molina.com,39,No,0
ODR1709,28-05-2025,03-06-2025,CUST856,Michael Baxter,Corporate,PROD7978,Monitor,Electronics,West,Maryland,Johnsontown,5,252,15,1071,855.71,215.29,Net Banking,Returned,"Kelley, Quinn and Johnson",mary69@frost-gates.org,7,Yes,46
ODR1710,05-07-2024,12-07-2024,CUST882,George Robbins,Consumer,PROD8308,Monitor,Electronics,East,Oregon,Bradleyshire,4,2148,0,8592,6410.92,2181.08,Credit Card,Pending,"Anderson, Padilla and Reyes",jonesjesus@harris.com,5,Yes,47
ODR1711,24-11-2025,25-11-2025,CUST354,Ronald Gardner,Consumer,PROD7080,File Folder,Office Supplies,East,North Carolina,Barnettfort,4,3509,0,14036,8986.91,5049.09,Cash,Pending,Johnson Inc,bridget30@taylor.org,43,No,0
ODR1712,03-11-2024,08-11-2024,CUST610,Calvin Simon,Home Office,PROD1176,Office Chair,Furniture,South,Idaho,Danielport,5,1524,10,6858,4169.13,2688.87,Credit Card,Delivered,Yates-Williams,elaine52@peters-edwards.com,13,No,0
ODR1713,03-12-2025,10-12-2025,CUST344,Stephanie Simpson,Corporate,PROD5871,Office Chair,Furniture,East,Arkansas,Melissamouth,3,763,20,1831.2,1338.35,492.85,Net Banking,Pending,"Garrett, Gould and Gordon",oshort@carroll-oneill.biz,40,No,0
ODR1714,29-08-2025,31-08-2025,CUST448,John Lane,Consumer,PROD5804,Study Table,Furniture,South,Michigan,Cameronside,5,2671,15,11351.75,7950.65,3401.1,Credit Card,Delivered,"Miller, Howell and Mcdonald",bonillamatthew@lopez.com,49,No,0
ODR1715,23-05-2025,26-05-2025,CUST635,Monica Nelson,Consumer,PROD7836,Bookshelf,Furniture,West,Kansas,Erictown,9,1299,15,9937.35,8740.84,1196.51,Credit Card,Pending,"Perez, Benson and Nelson",davidhall@white.info,43,No,0
ODR1716,24-09-2025,28-09-2025,CUST893,Crystal Farrell,Consumer,PROD9562,Juice Pack,Grocery,North,North Dakota,Juliemouth,7,2070,0,14490,10547.93,3942.07,Credit Card,Delivered,Brown PLC,dali@boyd-clark.com,17,No,0
ODR1717,15-09-2025,20-09-2025,CUST999,Donna Robinson,Home Office,PROD6782,Dining Table,Furniture,South,Texas,East Adamview,1,4943,10,4448.7,2923.8,1524.9,Cash,Delivered,"Baker, Shelton and Lee",kholland@schneider.com,43,No,0
ODR1718,31-12-2024,07-01-2025,CUST370,Lori Young,Corporate,PROD6198,Rice Bag,Grocery,North,Delaware,Evansport,7,419,20,2346.4,2108.69,237.71,Net Banking,Cancelled,Horton Ltd,mcfarlandjudy@cole.org,5,Yes,48
ODR1719,08-07-2025,10-07-2025,CUST318,Tabitha Figueroa,Consumer,PROD6537,Study Table,Furniture,West,Colorado,New Sandra,7,2798,20,15668.8,13088.03,2580.77,Cash,Cancelled,"Malone, Sosa and Holt",eric01@gregory.com,42,No,0
ODR1720,06-07-2025,08-07-2025,CUST387,James Delacruz,Home Office,PROD2499,Cooking Oil,Grocery,South,Tennessee,Port Stephen,1,1209,10,1088.1,757.58,330.52,Net Banking,Cancelled,"Fisher, Cortez and Wilson",vramos@kemp.com,19,No,0
ODR1721,03-09-2025,05-09-2025,CUST140,Jonathan Baker,Consumer,PROD2848,Monitor,Electronics,West,North Carolina,New Justinberg,8,2746,0,21968,18000.52,3967.48,Credit Card,Pending,Bush PLC,levans@williams.com,13,No,0
ODR1722,02-02-2026,04-02-2026,CUST837,Bryan Arellano,Home Office,PROD1715,Monitor,Electronics,North,Tennessee,East Sarah,5,135,15,573.75,420.78,152.97,Cash,Pending,Green-Patel,qhensley@johnson.biz,12,No,0
